real,imag,mag,phase,unwrapped_phase
5.202034868193162765e+03,8.168489649351610637e+01,5.202676156768996407e+03,1.570119884320770112e-02,1.570119884320414841e-02
5.254048950870402223e+03,2.842379930832186687e+02,5.261731807575748462e+03,5.404616324119096427e-02,5.404616324118741155e-02
5.262040281493174916e+03,5.551520805431998724e+02,5.291243876121022367e+03,1.051124633721139678e-01,1.051124633721104151e-01
5.258156994916871554e+03,8.162334388794054121e+02,5.321132587141399199e+03,1.540027028381455443e-01,1.540027028381419916e-01
5.237329527673416123e+03,9.330070834250509506e+02,5.319785973059552816e+03,1.762961325837701376e-01,1.762961325837665849e-01
5.269993860002296060e+03,8.658081154709497014e+02,5.340642187722114613e+03,1.628355098277537161e-01,1.628355098277501634e-01
5.238503641855481874e+03,7.324988628884250375e+02,5.289468308806281129e+03,1.389289993299371306e-01,1.389289993299335779e-01
5.227517245404451387e+03,3.557106516962551268e+02,5.239605578546072138e+03,6.794107939814797437e-02,6.794107939814442165e-02
5.192239182924018678e+03,-1.316937323532271193e+02,5.193909026141352115e+03,-2.535813521111785276e-02,-2.535813521112140548e-02
5.174950688252389227e+03,-5.339312281227037147e+02,5.202422241822408978e+03,-1.028123067242402433e-01,-1.028123067242437960e-01
5.153617104638530691e+03,-7.340087764940515171e+02,5.205625624763379165e+03,-1.414744533537677373e-01,-1.414744533537712901e-01
5.111149162829917259e+03,-8.973886846455377508e+02,5.189330613482514309e+03,-1.738032734537807988e-01,-1.738032734537843516e-01
5.053662427662044138e+03,-1.081849759716272729e+03,5.168162423469407258e+03,-2.108893968092227511e-01,-2.108893968092263038e-01
4.964748939905141015e+03,-1.346258082535178346e+03,5.144039546998109472e+03,-2.647958449407701309e-01,-2.647958449407736836e-01
4.956059904481608100e+03,-1.514710468397819795e+03,5.182362162169312796e+03,-2.966120276204387007e-01,-2.966120276204422535e-01
4.909263264440478451e+03,-1.673307606640985796e+03,5.186600442103417663e+03,-3.284975344090381166e-01,-3.284975344090416693e-01
4.847073734173776757e+03,-1.800969315133621649e+03,5.170842702942160031e+03,-3.557496699872688128e-01,-3.557496699872723656e-01
4.861675376435796352e+03,-1.825348720640841293e+03,5.193051647902926561e+03,-3.591710276155739012e-01,-3.591710276155774539e-01
4.852896294161277183e+03,-1.839359225514187983e+03,5.189782731711262386e+03,-3.622929950280343592e-01,-3.622929950280379119e-01
4.898520483880625761e+03,-1.778241256350342610e+03,5.211299732003958525e+03,-3.482229720082364866e-01,-3.482229720082400393e-01
4.975746958670664753e+03,-1.683131637862804382e+03,5.252712623692172201e+03,-3.261843786378217924e-01,-3.261843786378253451e-01
5.017973720056512320e+03,-1.597942518265750550e+03,5.266258685903995683e+03,-3.082906418431033413e-01,-3.082906418431068940e-01
5.046317006419482823e+03,-1.540590436296573671e+03,5.276242433937902206e+03,-2.963029692620016142e-01,-2.963029692620051669e-01
5.110441122686972449e+03,-1.494246234182986427e+03,5.324413608729145380e+03,-2.844613884597273490e-01,-2.844613884597309017e-01
5.157532573491049334e+03,-1.353386902644032943e+03,5.332147630633421613e+03,-2.566239090539953471e-01,-2.566239090539988998e-01
5.177523244160684044e+03,-1.216234304070892904e+03,5.318455868597856352e+03,-2.307234324224202160e-01,-2.307234324224237687e-01
5.237571384894903531e+03,-1.045206303539847795e+03,5.340843587751784071e+03,-1.969718151389627525e-01,-1.969718151389663052e-01
5.292409479205767639e+03,-8.741603471038902171e+02,5.364117299988494779e+03,-1.636945133348215453e-01,-1.636945133348250980e-01
5.315586657154297427e+03,-7.093309390586164227e+02,5.362705650212640649e+03,-1.326598564478861653e-01,-1.326598564478897180e-01
5.323155784378990575e+03,-5.957987823070639024e+02,5.356394654407577946e+03,-1.114619607074034124e-01,-1.114619607074069652e-01
5.302689203768104562e+03,-5.790996327086401152e+02,5.334216828772719964e+03,-1.087775898064685526e-01,-1.087775898064721053e-01
5.343129224263024298e+03,-5.176691920750797635e+02,5.368147846287138236e+03,-9.658357409388081127e-02,-9.658357409388436399e-02
5.346851562053727321e+03,-5.445065153315260886e+02,5.374505463005398269e+03,-1.014869822038099445e-01,-1.014869822038134972e-01
5.385611597810432613e+03,-6.206258459513970820e+02,5.421253427311172345e+03,-1.147316824454902434e-01,-1.147316824454937961e-01
5.334644184847104952e+03,-7.095276465232552709e+02,5.381622251710338787e+03,-1.322276854637451093e-01,-1.322276854637486621e-01
5.325039090972202757e+03,-7.826604067111421728e+02,5.382248473697151894e+03,-1.459325580056550498e-01,-1.459325580056586025e-01
5.331961592608145111e+03,-8.494050487371357576e+02,5.399194695680876976e+03,-1.579769710139779515e-01,-1.579769710139815042e-01
5.344081660122405083e+03,-8.779945859686515632e+02,5.415725554627644669e+03,-1.628381653232185700e-01,-1.628381653232221227e-01
5.331371991823503777e+03,-8.898617982229313839e+02,5.405125468954135613e+03,-1.653858808677015901e-01,-1.653858808677051428e-01
5.345098937819318962e+03,-9.186001767900330606e+02,5.423459130469767842e+03,-1.701958061838666769e-01,-1.701958061838702296e-01
5.371753428952091781e+03,-8.893430377574354679e+02,5.444875199696149139e+03,-1.640709196978230311e-01,-1.640709196978265838e-01
5.349458724441566119e+03,-8.443344619204374339e+02,5.415681797160027600e+03,-1.565440749309716384e-01,-1.565440749309751911e-01
5.413901172157238761e+03,-7.882429948478668393e+02,5.470982811233486245e+03,-1.445802150984838164e-01,-1.445802150984873691e-01
5.441984853604355521e+03,-7.622434471462022429e+02,5.495108208177210145e+03,-1.391618249703028276e-01,-1.391618249703063803e-01
5.392696978184824729e+03,-7.581771100251755797e+02,5.445733488584422958e+03,-1.396777972346034402e-01,-1.396777972346069929e-01
5.416908712851853124e+03,-7.183137559973397401e+02,5.464327465976515668e+03,-1.318366829666785534e-01,-1.318366829666821061e-01
5.446652302123084155e+03,-7.126196856207515111e+02,5.493072739055702186e+03,-1.300972904721030554e-01,-1.300972904721066081e-01
5.451765243702682710e+03,-6.940006042148633014e+02,5.495760285082962582e+03,-1.266173205769752230e-01,-1.266173205769787757e-01
5.415398191976908493e+03,-7.248306289243098490e+02,5.463690787214589363e+03,-1.330554356208212829e-01,-1.330554356208248357e-01
5.427108303967718712e+03,-7.508152180819045043e+02,5.478798046533450361e+03,-1.374727354933177881e-01,-1.374727354933213408e-01
5.420950365113245425e+03,-7.905029526951209391e+02,5.478284200298587166e+03,-1.448030497758940327e-01,-1.448030497758975854e-01
5.438066914721905960e+03,-7.716378385863656604e+02,5.492540097526030877e+03,-1.409546287929417385e-01,-1.409546287929452912e-01
5.433767349183366605e+03,-7.604803956558143909e+02,5.486725620734834592e+03,-1.390513525346124546e-01,-1.390513525346160073e-01
5.465545302474485652e+03,-7.352399920517920009e+02,5.514776813191377187e+03,-1.337199559705266605e-01,-1.337199559705302132e-01
5.499600182634912926e+03,-7.642915557672426985e+02,5.552453849520505173e+03,-1.380877606099014943e-01,-1.380877606099050470e-01
5.441257485158123927e+03,-8.181572688920368819e+02,5.502423496644927582e+03,-1.492437672953403904e-01,-1.492437672953439431e-01
5.434831886772778489e+03,-8.952124595501322801e+02,5.508067082490549183e+03,-1.632516899902763385e-01,-1.632516899902798913e-01
5.391612198789466674e+03,-9.928768251019489526e+02,5.482270195088884066e+03,-1.821118219750036127e-01,-1.821118219750071654e-01
5.376484406129573472e+03,-1.047377103232208810e+03,5.477552680324450193e+03,-1.923973954582443580e-01,-1.923973954582479107e-01
5.301888411679497949e+03,-1.156667095201563143e+03,5.426591886167907433e+03,-2.147958553300627071e-01,-2.147958553300662599e-01
5.253510428991764456e+03,-1.289594883534515247e+03,5.409475648449083565e+03,-2.407134251444045803e-01,-2.407134251444081330e-01
5.238851147637312351e+03,-1.354094317231632886e+03,5.411019568164560951e+03,-2.529359182470387601e-01,-2.529359182470423129e-01
5.213504909210662845e+03,-1.411506510083779403e+03,5.401202094568630855e+03,-2.644018169336386781e-01,-2.644018169336422308e-01
5.170628929414917366e+03,-1.437217504257173687e+03,5.366656098563207706e+03,-2.711141240560512866e-01,-2.711141240560548393e-01
5.171039979955711715e+03,-1.465634364554196054e+03,5.374731487698948513e+03,-2.761876643582141799e-01,-2.761876643582177326e-01
5.166696795081325945e+03,-1.532030225764639908e+03,5.389051158131651391e+03,-2.882613138190410207e-01,-2.882613138190445734e-01
5.153274389417783823e+03,-1.607398275283483599e+03,5.398144694986746799e+03,-3.023544245019023635e-01,-3.023544245019059162e-01
5.123157756423722276e+03,-1.632977663547839256e+03,5.377114602354195085e+03,-3.085635280598035823e-01,-3.085635280598071351e-01
5.113434481975648850e+03,-1.636320236109563666e+03,5.368869165528177291e+03,-3.097067057032029669e-01,-3.097067057032065196e-01
5.092502961990446238e+03,-1.622733985755853837e+03,5.344796722646105081e+03,-3.084792755283636834e-01,-3.084792755283672361e-01
5.097840700073205880e+03,-1.603433014328732952e+03,5.344059995430646268e+03,-3.047348315344776126e-01,-3.047348315344811653e-01
5.037278094480889195e+03,-1.613146548802415055e+03,5.289273332798198680e+03,-3.099221867932578922e-01,-3.099221867932614449e-01
5.022788453014201878e+03,-1.651793035896100264e+03,5.287421306947996527e+03,-3.177189550233541215e-01,-3.177189550233576742e-01
4.984653520585145088e+03,-1.721570457784634527e+03,5.273573319998374245e+03,-3.325478630606203967e-01,-3.325478630606239494e-01
4.922789433743742848e+03,-1.788617549954433798e+03,5.237652961869852334e+03,-3.485040654224720313e-01,-3.485040654224755841e-01
4.874395810084970435e+03,-1.841440752831939790e+03,5.210627463133800120e+03,-3.612041748235302885e-01,-3.612041748235338412e-01
4.807451284033648335e+03,-1.904419511526252336e+03,5.170918827852421600e+03,-3.771736058439958961e-01,-3.771736058439994488e-01
4.808323172205844457e+03,-1.984607692565471098e+03,5.201791943336615077e+03,-3.914442852711473297e-01,-3.914442852711508825e-01
4.772071606461671763e+03,-2.061783100429442129e+03,5.198424470011479571e+03,-4.078285629528878298e-01,-4.078285629528913825e-01
4.726672993621659771e+03,-2.132238334310049140e+03,5.185352244827117829e+03,-4.237746647441186232e-01,-4.237746647441221759e-01
4.725353131407525325e+03,-2.232870095978325935e+03,5.226343949838850676e+03,-4.414309334928513406e-01,-4.414309334928548934e-01
4.680089728912609644e+03,-2.354124102914148352e+03,5.238810949308502131e+03,-4.660513731286236028e-01,-4.660513731286271555e-01
4.613621733309853880e+03,-2.411913237116118580e+03,5.206037933154634629e+03,-4.817057807988702756e-01,-4.817057807988738283e-01
4.549262464354944314e+03,-2.488244717103983930e+03,5.185282127501329342e+03,-5.005028783905740575e-01,-5.005028783905776102e-01
4.557801871807230782e+03,-2.598019726670585442e+03,5.246261945692285735e+03,-5.180805608583867183e-01,-5.180805608583902711e-01
4.451669294964598521e+03,-2.654189193013035947e+03,5.182864052243488004e+03,-5.376379264611782505e-01,-5.376379264611818032e-01
4.404913241466108957e+03,-2.748425999726016926e+03,5.192023318592994656e+03,-5.578406972735033831e-01,-5.578406972735069358e-01
4.321276627277266016e+03,-2.831125772112405684e+03,5.166111189954378460e+03,-5.799937934624912472e-01,-5.799937934624947999e-01
4.240626726496278025e+03,-2.930998912918771566e+03,5.154965534414905960e+03,-6.047759621147722475e-01,-6.047759621147758002e-01
4.156256710664578350e+03,-3.013825610084842083e+03,5.133966756120224090e+03,-6.273932689208676639e-01,-6.273932689208712166e-01
4.098171095472134766e+03,-3.100035762570086263e+03,5.138601760885618205e+03,-6.476123462988812030e-01,-6.476123462988847557e-01
4.077015697972314229e+03,-3.156717810172712234e+03,5.156250996079834295e+03,-6.588548880928922769e-01,-6.588548880928958296e-01
3.997510577174542050e+03,-3.228600799512352751e+03,5.138477784055716256e+03,-6.793899237759977172e-01,-6.793899237760012699e-01
3.976830449826507902e+03,-3.303515932245751628e+03,5.169951444768976216e+03,-6.931766404991105412e-01,-6.931766404991140940e-01
3.934256323362813418e+03,-3.324348600695293499e+03,5.150695723576091041e+03,-7.015696032474694199e-01,-7.015696032474729726e-01
3.884730957724642394e+03,-3.360240199635906720e+03,5.136375065467218519e+03,-7.131304680935922624e-01,-7.131304680935958151e-01
3.846059581118317510e+03,-3.414280581565245484e+03,5.142906395333821820e+03,-7.259972220672840093e-01,-7.259972220672875620e-01
3.833889449315477123e+03,-3.466688813073044912e+03,5.168814142166298552e+03,-7.351430411597226211e-01,-7.351430411597261738e-01
3.829078454445267198e+03,-3.505653926636514370e+03,5.191478716477509806e+03,-7.413317766519195162e-01,-7.413317766519230689e-01
3.775528197138530231e+03,-3.532424834551444292e+03,5.170361532730948966e+03,-7.521448367346279529e-01,-7.521448367346315056e-01
3.738875444160210918e+03,-3.572492585741232688e+03,5.171256410401662833e+03,-7.626453563776935951e-01,-7.626453563776971478e-01
3.678589926320933955e+03,-3.599415270855246490e+03,5.146631338856106595e+03,-7.745199721553889249e-01,-7.745199721553924777e-01
3.665500264902380422e+03,-3.639465538962515893e+03,5.165423661355875083e+03,-7.818342020580912877e-01,-7.818342020580948404e-01
3.625048525881015394e+03,-3.683392089356862925e+03,5.168012586955341249e+03,-7.933810324120942337e-01,-7.933810324120977864e-01
3.568849762482283950e+03,-3.743115684866184893e+03,5.171808548028542646e+03,-8.092266319394719742e-01,-8.092266319394755270e-01
3.509340383056002793e+03,-3.776698925625707034e+03,5.155475215629498052e+03,-8.220763405277758951e-01,-8.220763405277794478e-01
3.457433029994958815e+03,-3.849630869393040484e+03,5.174311643830890716e+03,-8.390205033685591562e-01,-8.390205033685627090e-01
3.350975939272123469e+03,-3.898267873807103570e+03,5.140577026126273267e+03,-8.607516331605867821e-01,-8.607516331605903348e-01
3.299293130039402058e+03,-4.008093783575878206e+03,5.191353478223650200e+03,-8.820934925812947691e-01,-8.820934925812983218e-01
3.242990906602875839e+03,-4.022886363113975221e+03,5.167262787089246558e+03,-8.923254978122064918e-01,-8.923254978122100445e-01
3.198121561904049486e+03,-4.090420372514206974e+03,5.192255805388912449e+03,-9.072168485046258057e-01,-9.072168485046293585e-01
3.139530716053407559e+03,-4.135158853960827400e+03,5.191935271604745139e+03,-9.214150529376147203e-01,-9.214150529376182730e-01
3.052115459331336751e+03,-4.198414222879975569e+03,5.190577112804528952e+03,-9.421989615356072267e-01,-9.421989615356107794e-01
2.967776280362673788e+03,-4.259047051945203748e+03,5.191067119674569767e+03,-9.622098172704341978e-01,-9.622098172704377506e-01
2.908377267052132993e+03,-4.341294742041008249e+03,5.225466329886600761e+03,-9.805357188710491778e-01,-9.805357188710527305e-01
2.823213078985931134e+03,-4.373920920647640742e+03,5.205930878280687466e+03,-9.976157304358478362e-01,-9.976157304358513889e-01
2.797937445989030948e+03,-4.425158558258073754e+03,5.235502097926452734e+03,-1.006979367160002692e+00,-1.006979367160006245e+00
2.771155429929040110e+03,-4.455163695776914210e+03,5.246692860554524486e+03,-1.014350165946413806e+00,-1.014350165946417359e+00
2.695730708412176682e+03,-4.468735411021381879e+03,5.218865798810395063e+03,-1.027996113318417226e+00,-1.027996113318420779e+00
2.719118024375882669e+03,-4.460136270507577137e+03,5.223640338115081249e+03,-1.023312098697628292e+00,-1.023312098697631845e+00
2.729265964360253747e+03,-4.471676914748315539e+03,5.238777255630202490e+03,-1.022804860459315179e+00,-1.022804860459318732e+00
2.733517033925802025e+03,-4.461283549373634742e+03,5.232128274676982073e+03,-1.021076448563544625e+00,-1.021076448563548178e+00
2.750457345450473440e+03,-4.434742070935570155e+03,5.218424364199252523e+03,-1.015651208961937169e+00,-1.015651208961940721e+00
2.740539003346416393e+03,-4.428776303862090572e+03,5.208129566217927277e+03,-1.016665870536391791e+00,-1.016665870536395344e+00
2.800562450463602545e+03,-4.416341465085021810e+03,5.229457139625107629e+03,-1.005654046036995153e+00,-1.005654046036998706e+00
2.788224343984657935e+03,-4.388013528429115468e+03,5.198928516345037679e+03,-1.004740214297145551e+00,-1.004740214297149103e+00
2.861284449184036930e+03,-4.380415681123276045e+03,5.232111451275965919e+03,-9.921753257291456851e-01,-9.921753257291492378e-01
